element,web_name,team,team_name,next_opponent_id,next_opponent_name,is_home,opponent_strength,now_cost,selected_by_percent,element_type,code,team_code,opponent_team_code,ict_index,status,chance_of_playing_next_round,news,recent_form,recent_clean_sheets,recent_saves,recent_goals_conceded,recent_goals_scored,recent_assists,recent_threat,recent_influence,recent_creativity,recent_penalties_saved
646,Gomes,20,Wolves,1,Arsenal,0,5,53,0.1,3,448089,39,3,35.0,a,100.0,,2.0,0.0,0.0,1.4,0.0,0.0,5.2,8.32,4.880000000000001,0.0
647,Guedes,20,Wolves,1,Arsenal,0,5,55,0.0,3,181284,39,3,0.0,u,0.0,Has joined Real Sociedad permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Munetsi,20,Wolves,1,Arsenal,0,5,54,0.1,3,433312,39,3,42.1,i,0.0,Calf injury - Expected back 18 Jan,0.6,0.0,0.0,0.4,0.0,0.0,5.6,1.48,0.5,0.0
649,B.Traore,20,Wolves,1,Arsenal,0,5,50,0.0,3,476502,39,3,0.0,u,0.0,Has joined FC Metz on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Chirewa,20,Wolves,1,Arsenal,0,5,43,0.3,3,497606,39,3,0.0,a,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Edozie,20,Wolves,1,Arsenal,0,5,43,0.4,3,596054,39,3,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Gonzalez,20,Wolves,1,Arsenal,0,5,43,1.3,3,593001,39,3,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Hodge,20,Wolves,1,Arsenal,0,5,45,0.0,3,240299,39,3,0.0,u,0.0,Signed by CD Tondela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Strand Larsen,20,Wolves,1,Arsenal,0,5,62,1.0,4,247412,39,3,36.8,a,100.0,,1.8,0.0,0.0,2.0,0.0,0.0,10.0,4.6,4.84,0.0
655,Fábio Silva,20,Wolves,1,Arsenal,0,5,49,0.2,4,449988,39,3,0.0,u,0.0,has joined Borussia Dortmund permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Kalajdžić,20,Wolves,1,Arsenal,0,5,49,0.1,4,429414,39,3,0.7,u,0.0,has joined LASK on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Chiwome,20,Wolves,1,Arsenal,0,5,44,0.0,4,589507,39,3,0.0,i,0.0,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Fraser,20,Wolves,1,Arsenal,0,5,43,1.7,4,531363,39,3,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,J.Arias,20,Wolves,1,Arsenal,0,5,50,0.2,3,230376,39,3,38.1,a,,,1.2,0.0,0.0,1.0,0.0,0.0,7.0,4.2,1.6800000000000002,0.0
682,Møller Wolfe,20,Wolves,1,Arsenal,0,5,43,0.1,2,497949,39,3,21.1,a,,,1.4,0.0,0.0,1.6,0.0,0.2,5.0,12.2,12.340000000000002,0.0
695,Tchatchoua,20,Wolves,1,Arsenal,0,5,45,0.0,2,523705,39,3,34.2,a,,,1.8,0.0,0.0,1.4,0.0,0.0,1.6,12.88,13.040000000000001,0.0
709,Krejčí,20,Wolves,1,Arsenal,0,5,45,0.0,2,431248,39,3,45.5,a,100.0,,0.6,0.0,0.0,1.8,0.0,0.0,3.4,10.28,2.72,0.0
720,Tolu,20,Wolves,1,Arsenal,0,5,54,0.0,4,488213,39,3,13.6,a,,,0.8,0.0,0.0,0.4,0.0,0.0,2.0,2.6399999999999997,3.7600000000000002,0.0
749,Mané,20,Wolves,1,Arsenal,0,5,45,0.0,4,647671,39,3,3.5,a,,,0.8,0.0,0.0,0.4,0.0,0.0,2.6,2.2,2.5,0.0
253,Henderson,8,Crystal Palace,13,Man City,1,4,51,8.8,1,172649,31,43,30.6,a,,,5.4,0.6,2.8,0.6,0.0,0.0,0.0,21.560000000000002,0.0,0.0
254,Benitez,8,Crystal Palace,13,Man City,1,4,40,0.3,1,121709,31,43,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Matthews,8,Crystal Palace,13,Man City,1,4,39,0.1,1,169593,31,43,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Muñoz,8,Crystal Palace,13,Man City,1,4,60,22.1,2,247348,31,43,70.2,i,0.0,Knee injury - Expected back 17 Jan,7.0,0.6,0.0,0.4,0.4,0.0,13.8,23.12,4.359999999999999,0.0
257,Lacroix,8,Crystal Palace,13,Man City,1,4,51,6.6,2,437499,31,43,44.6,a,,,6.0,0.6,0.0,0.6,0.0,0.2,3.2,22.200000000000003,2.26,0.0
258,Mitchell,8,Crystal Palace,13,Man City,1,4,50,2.5,2,244723,31,43,58.0,a,,,5.2,0.6,0.0,0.6,0.0,0.0,2.0,16.84,9.76,0.0
259,Sosa,8,Crystal Palace,13,Man City,1,4,48,0.1,2,218364,31,43,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Guéhi,8,Crystal Palace,13,Man City,1,4,52,37.4,2,209036,31,43,63.4,a,100.0,,5.4,0.4,0.0,0.6,0.2,0.2,7.4,25.28,7.140000000000001,0.0
261,Richards,8,Crystal Palace,13,Man City,1,4,46,4.1,2,427623,31,43,45.9,a,100.0,,5.6,0.6,0.0,0.6,0.0,0.0,4.8,18.96,3.2,0.0
262,Chadi Riad,8,Crystal Palace,13,Man City,1,4,40,0.0,2,515621,31,43,0.0,d,25.0,Lack of match fitness - 25% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Clyne,8,Crystal Palace,13,Man City,1,4,38,0.5,2,57328,31,43,3.8,a,,,0.4,0.0,0.0,0.2,0.0,0.0,1.0,3.4,2.34,0.0
264,Holding,8,Crystal Palace,13,Man City,1,4,40,0.0,2,156074,31,43,0.0,u,0.0,Has joined Colorado Rapids permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Kporha,8,Crystal Palace,13,Man City,1,4,40,0.0,2,590012,31,43,0.0,i,0.0,Back injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Sarr,8,Crystal Palace,13,Man City,1,4,64,3.5,3,232185,31,43,51.7,d,25.0,Ankle injury - 25% chance of playing,1.4,0.4,0.0,0.0,0.0,0.0,6.8,4.4799999999999995,9.440000000000001,0.0
268,Doucouré,8,Crystal Palace,13,Man City,1,4,49,0.0,3,438464,31,43,0.0,i,0.0,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Esse,8,Crystal Palace,13,Man City,1,4,47,0.1,3,606921,31,43,0.7,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Hughes,8,Crystal Palace,13,Man City,1,4,47,0.1,3,108413,31,43,19.2,a,100.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.4,1.56,0.24,0.0
271,Kamada,8,Crystal Palace,13,Man City,1,4,50,0.1,3,209400,31,43,38.6,a,100.0,,3.0,0.6,0.0,0.6,0.0,0.0,11.2,11.120000000000001,7.640000000000001,0.0
272,Lerma,8,Crystal Palace,13,Man City,1,4,49,0.1,3,152551,31,43,20.8,a,,,1.8,0.4,0.0,0.0,0.0,0.0,2.4,5.56,5.680000000000001,0.0
273,Wharton,8,Crystal Palace,13,Man City,1,4,50,0.5,3,496221,31,43,50.8,a,100.0,,5.0,0.6,0.0,0.6,0.0,0.4,4.4,18.119999999999997,15.040000000000001,0.0
274,Agbinone,8,Crystal Palace,13,Man City,1,4,44,0.0,3,579075,31,43,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Ahamada,8,Crystal Palace,13,Man City,1,4,44,0.0,3,466117,31,43,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Devenny,8,Crystal Palace,13,Man City,1,4,43,1.1,3,489706,31,43,12.6,d,75.0,Knock - 75% chance of playing,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.31999999999999995,0.21999999999999997,0.0
277,Ebiowei,8,Crystal Palace,13,Man City,1,4,45,0.0,3,450535,31,43,0.0,u,0.0,Has joined Blackpool permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,J.Rak-Sakyi,8,Crystal Palace,13,Man City,1,4,44,0.0,3,450542,31,43,0.0,u,0.0,has joined Caykur Rizespor on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,M.França,8,Crystal Palace,13,Man City,1,4,45,0.0,3,536694,31,43,0.0,u,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Ozoh,8,Crystal Palace,13,Man City,1,4,45,0.0,3,531989,31,43,0.0,u,0.0,Has joined Derby County on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Rodney,8,Crystal Palace,13,Man City,1,4,44,0.0,3,530318,31,43,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Umeh,8,Crystal Palace,13,Man City,1,4,45,0.0,3,574398,31,43,0.0,u,0.0,has joined Portsmouth permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Mateta,8,Crystal Palace,13,Man City,1,4,80,23.3,4,231747,31,43,91.9,d,75.0,Knee injury - 75% chance of playing,2.6,0.4,0.0,0.6,0.2,0.0,20.8,13.24,9.1,0.0
284,Nketiah,8,Crystal Palace,13,Man City,1,4,54,0.4,4,205533,31,43,30.8,a,100.0,,2.2,0.0,0.0,0.6,0.2,0.0,16.0,10.96,5.0200000000000005,0.0
285,Édouard,8,Crystal Palace,13,Man City,1,4,50,0.2,4,199670,31,43,0.2,u,0.0,has joined RC Lens permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Marsh,8,Crystal Palace,13,Man City,1,4,45,0.3,4,576980,31,43,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,Cardines,8,Crystal Palace,13,Man City,1,4,44,0.3,3,590014,31,43,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Yeremy,8,Crystal Palace,13,Man City,1,4,58,0.2,3,488024,31,43,55.8,a,100.0,,3.8,0.4,0.0,0.6,0.2,0.2,15.8,17.44,33.040000000000006,0.0
723,Canvot,8,Crystal Palace,13,Man City,1,4,45,0.0,2,651426,31,43,4.7,d,75.0,Illness - 75% chance of playing,2.6,0.2,0.0,0.0,0.0,0.0,1.6,7.280000000000001,0.24000000000000005,0.0
732,Uche,8,Crystal Palace,13,Man City,1,4,55,0.0,4,660392,31,43,4.8,a,,,0.4,0.0,0.0,0.0,0.0,0.0,4.2,0.4800000000000001,0.4,0.0
182,Trafford,13,Man City,8,Crystal Palace,0,3,46,1.0,1,432720,43,31,10.1,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Ederson M.,13,Man City,8,Crystal Palace,0,3,53,0.9,1,121160,43,31,0.0,u,0.0,has joined Fenerbache permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Ortega Moreno,13,Man City,8,Crystal Palace,0,3,47,0.2,1,88248,43,31,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Bettinelli,13,Man City,8,Crystal Palace,0,3,39,0.1,1,122074,43,31,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Aït-Nouri,13,Man City,8,Crystal Palace,0,3,57,4.2,2,448514,43,31,7.8,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Gvardiol,13,Man City,8,Crystal Palace,0,3,59,7.0,2,477424,43,31,44.8,a,100.0,,5.0,0.4,0.0,1.6,0.4,0.0,17.4,26.079999999999995,5.68,0.0
404,Akanji,13,Man City,8,Crystal Palace,0,3,54,0.3,2,211975,43,31,0.0,u,0.0,has joined Inter Milan on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Aké,13,Man City,8,Crystal Palace,0,3,53,0.6,2,126184,43,31,7.8,a,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0
406,Khusanov,13,Man City,8,Crystal Palace,0,3,54,0.3,2,578153,43,31,4.8,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Matheus N.,13,Man City,8,Crystal Palace,0,3,53,1.3,2,465351,43,31,45.4,a,,,5.0,0.4,0.0,1.6,0.0,0.4,2.4,24.96,14.5,0.0
408,Rúben,13,Man City,8,Crystal Palace,0,3,56,5.6,2,171314,43,31,47.0,a,,,5.6,0.4,0.0,1.6,0.4,0.0,6.0,30.919999999999998,8.180000000000001,0.0
409,Stones,13,Man City,8,Crystal Palace,0,3,54,0.7,2,97299,43,31,9.8,d,50.0,Leg injury - 50% chance of playing,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.4,0.06,0.0
410,Lewis,13,Man City,8,Crystal Palace,0,3,47,1.4,2,477064,43,31,9.6,a,100.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.27999999999999997,0.0
411,O’Reilly,13,Man City,8,Crystal Palace,0,3,52,7.9,2,472769,43,31,65.0,a,100.0,,4.4,0.4,0.0,1.6,0.0,0.4,18.8,21.880000000000003,15.080000000000002,0.0
412,Vitor Reis,13,Man City,8,Crystal Palace,0,3,50,0.0,2,616222,43,31,0.0,u,0.0,Has joined Girona on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Marmoush,13,Man City,8,Crystal Palace,0,3,83,2.5,3,438234,43,31,17.1,a,100.0,,0.8,0.0,0.0,0.0,0.0,0.0,5.6,0.6,0.48,0.0
414,Foden,13,Man City,8,Crystal Palace,0,3,86,28.3,3,209244,43,31,107.7,a,100.0,,9.8,0.4,0.0,1.6,1.0,0.2,31.6,43.44,25.360000000000003,0.0
415,Savinho,13,Man City,8,Crystal Palace,0,3,69,0.4,3,510281,43,31,32.7,a,100.0,,0.8,0.0,0.0,0.4,0.0,0.0,2.4,1.72,7.9,0.0
416,Bernardo,13,Man City,8,Crystal Palace,0,3,62,0.5,3,165809,43,31,41.0,a,,,2.4,0.4,0.0,1.6,0.0,0.2,4.2,10.92,14.319999999999999,0.0
417,Cherki,13,Man City,8,Crystal Palace,0,3,64,3.9,3,466052,43,31,56.5,a,100.0,,4.8,0.2,0.0,0.4,0.0,0.8,17.8,17.48,31.540000000000003,0.0
418,Doku,13,Man City,8,Crystal Palace,0,3,66,8.9,3,248875,43,31,107.7,a,,,5.2,0.4,0.0,1.2,0.2,0.4,28.6,25.68,47.06,0.0
420,Gündoğan,13,Man City,8,Crystal Palace,0,3,63,0.1,3,59859,43,31,0.0,u,0.0,has joined Galatasaray permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Rodrigo,13,Man City,8,Crystal Palace,0,3,63,0.4,3,220566,43,31,12.0,i,0.0,Muscle injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Kovačić,13,Man City,8,Crystal Palace,0,3,59,0.0,3,91651,43,31,0.3,i,0.0,Ankle injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,N.Gonzalez,13,Man City,8,Crystal Palace,0,3,59,0.1,3,465694,43,31,40.1,a,100.0,,3.8,0.4,0.0,1.2,0.2,0.0,5.8,19.96,7.640000000000001,0.0
424,Bobb,13,Man City,8,Crystal Palace,0,3,52,0.2,3,477555,43,31,31.2,a,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.44000000000000006,2.6399999999999997,0.0
425,Echeverri,13,Man City,8,Crystal Palace,0,3,54,0.0,3,575204,43,31,0.0,u,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Reijnders,13,Man City,8,Crystal Palace,0,3,52,13.2,3,433036,43,31,60.1,a,,,2.4,0.0,0.0,1.2,0.2,0.0,8.0,9.760000000000002,10.32,0.0
428,Nypan,13,Man City,8,Crystal Palace,0,3,50,0.0,3,566164,43,31,0.0,u,0.0,Has joined Middlesbrough on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Phillips,13,Man City,8,Crystal Palace,0,3,48,0.1,3,155405,43,31,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Haaland,13,Man City,8,Crystal Palace,0,3,150,73.0,4,223094,43,31,151.0,a,100.0,,4.8,0.4,0.0,1.6,0.4,0.4,35.6,26.0,8.319999999999999,0.0
736,Donnarumma,13,Man City,8,Crystal Palace,0,3,57,10.1,1,204936,43,31,17.9,a,,,3.6,0.4,1.6,1.6,0.0,0.0,0.0,15.719999999999999,0.0,0.2
739,Mukasa,13,Man City,8,Crystal Palace,0,3,44,0.0,3,590039,43,31,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Mfuni,13,Man City,8,Crystal Palace,0,3,40,0.0,2,566213,43,31,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,McAidoo,13,Man City,8,Crystal Palace,0,3,45,0.0,3,616288,43,31,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Zinchenko,16,Nott'm Forest,18,Spurs,1,3,49,0.2,2,206325,17,6,13.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,McAtee,16,Nott'm Forest,18,Spurs,1,3,51,0.1,3,432714,17,6,6.5,a,,,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.04,0.33999999999999997,0.0
502,Sels,16,Nott'm Forest,18,Spurs,1,3,47,7.4,1,85633,17,6,36.4,d,75.0,Groin Injury - 75% chance of playing,3.8,0.4,2.4,1.2,0.0,0.0,0.0,19.68,2.0,0.0
503,C.Miguel,16,Nott'm Forest,18,Spurs,1,3,40,0.1,1,475123,17,6,0.0,u,0.0,Has joined Palmeiras permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Turner,16,Nott'm Forest,18,Spurs,1,3,40,0.1,1,224068,17,6,0.0,u,0.0,Has joined Lyon permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Milenković,16,Nott'm Forest,18,Spurs,1,3,52,3.6,2,227444,17,6,35.9,a,,,3.8,0.4,0.0,1.2,0.0,0.0,3.0,21.720000000000002,0.64,0.0
506,Murillo,16,Nott'm Forest,18,Spurs,1,3,52,1.8,2,575476,17,6,27.8,a,100.0,,3.6,0.2,0.0,0.2,0.2,0.0,5.6,19.0,2.2600000000000002,0.0
507,Aina,16,Nott'm Forest,18,Spurs,1,3,47,2.1,2,159506,17,6,9.8,i,0.0,Hamstring injury - Expected back 07 Feb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,N.Williams,16,Nott'm Forest,18,Spurs,1,3,47,3.4,2,215136,17,6,64.1,a,,,5.0,0.4,0.0,1.2,0.0,0.2,4.8,25.080000000000002,11.940000000000001,0.0
509,David Carmo,16,Nott'm Forest,18,Spurs,1,3,45,0.0,2,451432,17,6,0.0,u,0.0,has joined Real Oviedo on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Jair Cunha,16,Nott'm Forest,18,Spurs,1,3,43,0.1,2,575458,17,6,2.6,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Morato,16,Nott'm Forest,18,Spurs,1,3,43,0.1,2,485047,17,6,17.9,a,,,2.6,0.2,0.0,1.0,0.0,0.0,0.4,15.16,0.6599999999999999,0.0
512,O.Richards,16,Nott'm Forest,18,Spurs,1,3,45,0.0,2,204822,17,6,0.0,u,0.0,has joined Rio Ave on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Abbott,16,Nott'm Forest,18,Spurs,1,3,38,0.2,2,549067,17,6,1.6,a,,,0.2,0.0,0.0,0.2,0.0,0.0,0.0,3.12,0.12,0.0
514,Boly,16,Nott'm Forest,18,Spurs,1,3,39,0.4,2,90585,17,6,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Gibbs-White,16,Nott'm Forest,18,Spurs,1,3,73,3.2,3,222531,17,6,77.6,a,100.0,,5.0,0.4,0.0,1.0,0.4,0.0,20.2,21.360000000000003,17.560000000000002,0.0
516,Hudson-Odoi,16,Nott'm Forest,18,Spurs,1,3,57,0.6,3,209046,17,6,46.2,a,100.0,,0.8,0.0,0.0,0.4,0.0,0.0,1.6,3.2,3.2,0.0
517,Anderson,16,Nott'm Forest,18,Spurs,1,3,54,5.5,3,215379,17,6,92.5,a,,,6.0,0.4,0.0,1.2,0.2,0.2,12.6,30.639999999999997,33.8,0.0
518,Jota,16,Nott'm Forest,18,Spurs,1,3,54,0.0,3,510500,17,6,1.0,u,0.0,has joined Besiktas on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Dominguez,16,Nott'm Forest,18,Spurs,1,3,50,0.0,3,250199,17,6,12.4,a,100.0,,1.4,0.2,0.0,0.6,0.0,0.0,1.4,6.4399999999999995,12.5,0.0
520,O'Brien,16,Nott'm Forest,18,Spurs,1,3,50,0.0,3,243345,17,6,0.0,u,0.0,Has joined Wrexham permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Sangaré,16,Nott'm Forest,18,Spurs,1,3,49,0.1,3,210462,17,6,27.4,a,,,3.2,0.4,0.0,0.8,0.2,0.0,5.6,18.560000000000002,4.36,0.0
522,Yates,16,Nott'm Forest,18,Spurs,1,3,47,0.1,3,204968,17,6,11.5,i,0.0,Hamstring injury - Unknown return date,1.0,0.0,0.0,0.2,0.0,0.0,0.8,3.6,0.43999999999999995,0.0
523,Da Silva Moreira,16,Nott'm Forest,18,Spurs,1,3,45,0.1,3,569014,17,6,0.0,u,0.0,has joined Rio Ave on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Stamenic,16,Nott'm Forest,18,Spurs,1,3,45,0.0,3,495161,17,6,0.0,u,0.0,Has joined Swansea City permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,Wood,16,Nott'm Forest,18,Spurs,1,3,72,5.2,4,60689,17,6,29.8,i,0.0,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Igor Jesus,16,Nott'm Forest,18,Spurs,1,3,58,1.1,4,482973,17,6,41.0,a,,,3.2,0.4,0.0,1.0,0.2,0.0,35.4,13.6,6.14,0.0
527,Awoniyi,16,Nott'm Forest,18,Spurs,1,3,52,0.3,4,210156,17,6,7.7,d,25.0,Lack of match fitness - 25% chance of playing,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.64,0.06,0.0
669,Ndoye,16,Nott'm Forest,18,Spurs,1,3,55,1.0,3,456512,17,6,42.8,a,,,2.6,0.4,0.0,0.8,0.0,0.2,10.4,7.640000000000001,8.58,0.0
675,Gunn,16,Nott'm Forest,18,Spurs,1,3,40,1.3,1,107265,17,6,0.0,i,0.0,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Hutchinson,16,Nott'm Forest,18,Spurs,1,3,54,0.1,3,503301,17,6,39.1,a,,,4.2,0.2,0.0,0.8,0.0,0.8,14.2,14.080000000000002,22.58,0.0
696,Kalimuendo,16,Nott'm Forest,18,Spurs,1,3,60,0.1,4,465680,17,6,4.3,a,,,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.26,0.0
699,Douglas Luiz,16,Nott'm Forest,18,Spurs,1,3,49,0.0,3,230046,17,6,8.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,John,16,Nott'm Forest,18,Spurs,1,3,40,0.3,1,221389,17,6,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Savona,16,Nott'm Forest,18,Spurs,1,3,45,0.2,2,500151,17,6,33.5,a,,,4.0,0.4,0.0,1.0,0.2,0.0,9.4,17.96,10.8,0.0
729,Cuiabano,16,Nott'm Forest,18,Spurs,1,3,45,0.0,2,560441,17,6,0.0,u,0.0,has joined Botafogo on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Bakwa,16,Nott'm Forest,18,Spurs,1,3,59,0.0,3,476887,17,6,15.3,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,Vicario,18,Spurs,16,Nott'm Forest,0,3,49,8.0,1,184254,6,17,36.7,a,,,2.2,0.2,2.0,2.0,0.0,0.0,0.0,16.639999999999997,0.0,0.0
566,Austin,18,Spurs,16,Nott'm Forest,0,3,39,0.3,1,214572,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,Kinsky,18,Spurs,16,Nott'm Forest,0,3,39,1.8,1,485055,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Pedro Porro,18,Spurs,16,Nott'm Forest,0,3,53,14.4,2,441164,6,17,60.1,a,,,1.8,0.2,0.0,1.0,0.0,0.0,3.8,17.080000000000002,20.1,0.0
569,Romero,18,Spurs,16,Nott'm Forest,0,3,50,4.2,2,221632,6,17,48.3,a,100.0,,5.0,0.2,0.0,1.4,0.4,0.0,11.4,32.0,4.38,0.0
570,Danso,18,Spurs,16,Nott'm Forest,0,3,43,0.1,2,135720,6,17,15.7,a,,,1.4,0.0,0.0,1.4,0.0,0.0,1.6,15.48,0.72,0.0
571,Davies,18,Spurs,16,Nott'm Forest,0,3,43,0.1,2,115556,6,17,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Dragusin,18,Spurs,16,Nott'm Forest,0,3,45,0.0,2,493125,6,17,0.0,d,75.0,Lack of match fitness - 75% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Spence,18,Spurs,16,Nott'm Forest,0,3,43,1.2,2,232859,6,17,24.0,a,,,1.4,0.2,0.0,1.2,0.0,0.0,4.6,6.640000000000001,3.9799999999999995,0.0
