element,fixture,opponent_team,total_points,is_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,web_name,team,element_type,now_cost,selected_by_percent,code,ict_index_player,opponent_strength,prev_points,recent_form
37,79,18,5,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,81,0,1,0,1,0,0,0,0,0,0,0,12,26.6,10.6,2.0,3.9,2,2,3,5,1,0.00,0.01,0.01,0.55,45,-12901,220573,4861,17762,37,Digne,2,2,45,2.0,101188,39.9,3,1.0,2.6
37,82,13,6,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,85,0,0,1,0,0,0,0,0,0,0,0,28,11.2,16.7,11.0,3.9,1,0,3,4,1,0.06,0.06,0.12,0.98,45,-18795,202176,3035,21830,37,Digne,2,2,45,2.0,101188,39.9,4,5.0,3.4
37,95,12,1,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,74,0,0,0,2,0,0,0,0,0,0,0,3,14.8,11.3,0.0,2.6,5,2,2,7,1,0.00,0.01,0.01,1.12,45,-7262,196038,4954,12216,37,Digne,2,2,45,2.0,101188,39.9,4,6.0,3.6
37,101,4,9,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,90,0,1,1,0,0,0,0,0,0,0,0,29,26.0,20.4,0.0,4.6,4,3,0,4,1,0.00,0.12,0.12,1.61,45,-2187,195052,4219,6406,37,Digne,2,2,45,2.0,101188,39.9,3,1.0,3.6
37,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,42916,251192,47270,4354,37,Digne,2,2,45,2.0,101188,39.9,3,9.0,4.4
38,2,15,3,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,65,0,0,1,0,0,0,0,0,1,0,0,15,1.8,1.1,0.0,0.3,3,1,0,3,1,0.00,0.01,0.01,1.11,45,0,2210503,0,0,38,Konsa,2,2,44,7.9,199798,23.9,3,,0.0
38,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-517663,1707950,19195,536858,38,Konsa,2,2,44,7.9,199798,23.9,3,3.0,3.0
38,21,8,1,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,90,0,0,0,3,0,0,0,0,0,0,0,3,18.4,14.3,4.0,3.7,5,5,0,5,1,0.00,0.03,0.03,2.67,45,-98345,1624989,46903,145248,38,Konsa,2,2,44,7.9,199798,23.9,3,0.0,1.5
38,36,9,6,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,28,15.4,1.0,0.0,1.6,3,2,1,4,1,0.00,0.01,0.01,2.08,45,-161024,1486987,36044,197068,38,Konsa,2,2,44,7.9,199798,23.9,3,1.0,1.3333333333333333
38,48,17,2,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,10,26.2,3.0,0.0,2.9,5,4,1,6,1,0.00,0.02,0.02,1.05,45,-9358,1507276,46561,55919,38,Konsa,2,2,44,7.9,199798,23.9,3,6.0,2.5
38,51,10,2,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,90,0,0,0,1,0,0,0,0,0,0,0,21,22.4,0.7,0.0,2.3,5,3,0,5,1,0.00,0.00,0.00,0.92,45,-130208,1372449,26508,156716,38,Konsa,2,2,44,7.9,199798,23.9,3,2.0,2.4
38,62,3,2,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,90,0,0,0,1,0,0,0,0,0,0,0,15,15.8,1.1,19.0,3.6,3,4,0,3,1,0.04,0.01,0.05,0.42,45,-68096,1313722,21254,89350,38,Konsa,2,2,44,7.9,199798,23.9,3,2.0,2.2
38,79,18,2,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,90,0,0,0,1,0,0,0,0,0,0,0,9,17.8,4.1,2.0,2.4,5,2,1,6,1,0.00,0.01,0.01,0.75,45,-118649,1196340,13012,131661,38,Konsa,2,2,44,7.9,199798,23.9,3,2.0,2.6
38,82,13,8,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,90,0,0,1,0,0,0,0,0,0,0,0,31,30.8,0.5,2.0,3.3,11,4,1,12,1,0.00,0.00,0.00,1.18,45,-90058,1108186,6819,96877,38,Konsa,2,2,44,7.9,199798,23.9,4,2.0,2.8
38,95,12,1,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,90,0,0,0,2,0,0,0,0,0,0,0,11,17.4,1.3,0.0,1.9,8,2,0,8,1,0.00,0.01,0.01,1.19,44,-45574,1061518,11187,56761,38,Konsa,2,2,44,7.9,199798,23.9,4,8.0,3.2
38,101,4,6,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,25,12.2,0.3,6.0,1.9,4,3,0,4,1,0.00,0.05,0.05,1.61,44,-29900,1035574,8408,38308,38,Konsa,2,2,44,7.9,199798,23.9,3,1.0,3.0
38,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-47474,980637,12797,60271,38,Konsa,2,2,44,7.9,199798,23.9,3,6.0,3.8
39,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,86154,0,0,39,Maatsen,2,2,42,0.4,441302,15.1,3,,0.0
39,13,5,1,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,10,10.6,15.4,2.0,2.8,3,2,1,4,0,0.02,0.06,0.08,0.11,45,-11755,83168,3614,15369,39,Maatsen,2,2,42,0.4,441302,15.1,3,0.0,0.0
39,21,8,1,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,83,0,0,0,3,0,0,0,0,0,0,0,6,19.0,38.1,5.0,6.2,6,5,0,6,1,0.09,0.12,0.21,2.29,44,-9168,76151,2693,11861,39,Maatsen,2,2,42,0.4,441302,15.1,3,1.0,0.5
39,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-5665,73052,4222,9887,39,Maatsen,2,2,42,0.4,441302,15.1,3,1.0,0.6666666666666666
39,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,32,0,0,0,1,0,0,0,1,0,0,0,-2,5.0,3.5,6.0,1.5,2,3,0,2,0,0.00,0.02,0.02,0.68,44,-5565,68341,2051,7616,39,Maatsen,2,2,42,0.4,441302,15.1,3,0.0,0.5
39,51,10,0,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4810,64226,1978,6788,39,Maatsen,2,2,42,0.4,441302,15.1,3,0.0,0.4
39,62,3,1,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.00,43,-2890,61839,1726,4616,39,Maatsen,2,2,42,0.4,441302,15.1,3,0.0,0.4
39,79,18,1,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,8,0,0,0,0,0,0,0,0,0,0,0,8,7.4,10.2,1.0,1.9,2,2,2,4,0,0.04,0.00,0.04,0.20,43,-3057,59364,1578,4635,39,Maatsen,2,2,42,0.4,441302,15.1,3,1.0,0.4
39,82,13,1,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.20,43,-2120,57526,834,2954,39,Maatsen,2,2,42,0.4,441302,15.1,4,1.0,0.4
39,95,12,1,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,15,0,0,0,0,0,0,0,0,0,0,0,2,5.0,11.5,8.0,2.5,1,0,0,1,0,0.00,0.01,0.01,0.06,43,-1975,55837,774,2749,39,Maatsen,2,2,42,0.4,441302,15.1,4,1.0,0.6
39,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-1285,54750,723,2008,39,Maatsen,2,2,42,0.4,441302,15.1,3,1.0,0.8
39,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-880,54317,980,1860,39,Maatsen,2,2,42,0.4,441302,15.1,3,0.0,0.8
40,2,15,6,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,3.7,0.0,1.7,5,2,0,5,1,0.00,0.00,0.00,1.43,45,0,70548,0,0,40,Mings,2,2,44,0.7,149484,19.0,3,,0.0
40,13,5,2,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,12.3,15.0,4.5,5,6,0,5,1,0.11,0.03,0.14,1.21,45,34577,149359,43991,9414,40,Mings,2,2,44,0.7,149484,19.0,3,6.0,6.0
40,21,8,1,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,90,0,0,0,3,0,0,0,0,0,0,0,1,14.4,2.1,0.0,1.7,3,2,1,4,1,0.00,0.02,0.02,2.67,45,-3181,152031,13403,16584,40,Mings,2,2,44,0.7,149484,19.0,3,2.0,4.0
40,36,9,9,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,90,0,0,1,0,0,0,0,0,0,0,1,30,36.0,1.3,8.0,4.5,12,3,1,13,1,0.22,0.01,0.23,2.08,45,-7621,148348,6698,14319,40,Mings,2,2,44,0.7,149484,19.0,3,1.0,3.0
40,48,17,4,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,16,34.4,24.4,2.0,6.1,12,2,0,12,1,0.00,0.03,0.03,1.05,45,29760,186379,37792,8032,40,Mings,2,2,44,0.7,149484,19.0,3,9.0,4.5
40,51,10,1,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,31,0,0,0,1,0,0,0,0,0,0,0,-1,2.8,0.4,0.0,0.3,1,1,0,1,1,0.00,0.00,0.00,0.28,45,4786,190331,16295,11509,40,Mings,2,2,44,0.7,149484,19.0,3,4.0,4.4
40,62,3,0,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-31074,158097,2198,33272,40,Mings,2,2,44,0.7,149484,19.0,3,1.0,3.4
40,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-31654,127332,118,31772,40,Mings,2,2,44,0.7,149484,19.0,3,0.0,3.0
40,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-10288,118198,501,10789,40,Mings,2,2,44,0.7,149484,19.0,4,0.0,2.8
40,95,12,1,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,16,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.4,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.06,44,-5072,113569,1112,6184,40,Mings,2,2,44,0.7,149484,19.0,4,0.0,1.0
40,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-11441,102218,85,11526,40,Mings,2,2,44,0.7,149484,19.0,3,1.0,0.4
40,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-9274,92931,39,9313,40,Mings,2,2,44,0.7,149484,19.0,3,0.0,0.2
41,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,46913,0,0,41,Pau,2,2,43,0.4,244954,15.5,3,,0.0
41,13,5,2,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,8,17.0,5.8,9.0,3.2,1,8,2,3,1,0.07,0.13,0.20,1.21,45,-4013,51168,3676,7689,41,Pau,2,2,43,0.4,244954,15.5,3,0.0,0.0
41,21,8,1,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,16,0,0,0,1,0,0,0,0,0,0,0,-1,3.4,0.5,0.0,0.4,0,1,1,1,0,0.00,0.00,0.00,0.90,45,-3523,49822,2156,5679,41,Pau,2,2,43,0.4,244954,15.5,3,2.0,1.0
41,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4445,46686,1245,5690,41,Pau,2,2,43,0.4,244954,15.5,3,1.0,1.0
41,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-3369,44116,1404,4773,41,Pau,2,2,43,0.4,244954,15.5,3,0.0,0.75
41,51,10,1,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,58,0,0,0,0,0,0,0,0,0,0,0,13,12.6,0.5,0.0,1.3,7,5,0,7,0,0.00,0.01,0.01,0.64,44,-3002,41548,1040,4042,41,Pau,2,2,43,0.4,244954,15.5,3,0.0,0.6
41,62,3,4,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,90,0,0,0,1,0,0,0,0,0,0,0,20,29.4,1.6,4.0,3.5,10,7,3,13,1,0.03,0.01,0.04,0.42,44,-743,41476,1570,2313,41,Pau,2,2,43,0.4,244954,15.5,3,1.0,0.8
41,79,18,2,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,1.1,0.0,1.4,3,4,1,4,1,0.00,0.01,0.01,0.75,44,-1079,40891,1471,2550,41,Pau,2,2,43,0.4,244954,15.5,3,4.0,1.2
41,82,13,8,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,90,0,0,1,0,0,0,0,0,0,0,2,35,20.4,1.3,0.0,2.2,6,1,0,6,1,0.00,0.01,0.01,1.18,43,-582,40631,1220,1802,41,Pau,2,2,43,0.4,244954,15.5,4,2.0,1.4
41,95,12,1,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,73,0,0,0,2,0,0,0,0,0,0,0,8,25.2,0.3,0.0,2.6,8,1,0,8,1,0.00,0.00,0.00,1.12,43,1344,42597,2700,1356,41,Pau,2,2,43,0.4,244954,15.5,4,8.0,3.0
41,101,4,6,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,25,6.4,0.4,2.0,0.9,2,3,0,2,1,0.00,0.00,0.00,1.61,43,654,43463,2136,1482,41,Pau,2,2,43,0.4,244954,15.5,3,1.0,3.2
41,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,9692,55985,11202,1510,41,Pau,2,2,43,0.4,244954,15.5,3,6.0,4.2
42,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,31266,0,0,42,A.García,2,2,39,0.2,606798,0.0,3,,0.0
42,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4782,27305,472,5254,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,21,8,0,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3716,23768,327,4043,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,209,29802,3607,3398,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-678,24563,1559,2237,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,51,10,0,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,1237,27427,3059,1822,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,62,3,0,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,3844,32930,5554,1710,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,2936,36448,4888,1952,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-316,35621,1872,2188,42,A.García,2,2,39,0.2,606798,0.0,4,0.0,0.0
42,95,12,0,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-2167,33927,467,2634,42,A.García,2,2,39,0.2,606798,0.0,4,0.0,0.0
42,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1696,31155,125,1821,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
42,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1499,29685,104,1603,42,A.García,2,2,39,0.2,606798,0.0,3,0.0,0.0
43,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,974310,0,0,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,,0.0
43,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-57313,978343,32831,90144,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,21,8,0,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-213221,747920,11645,224866,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-199471,567204,0,199471,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-87004,487442,0,87004,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,51,10,0,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-69932,418323,0,69932,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,62,3,0,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-42441,377781,0,42441,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-36370,342389,0,36370,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-21764,321116,0,21764,43,Alex Moreno,2,2,40,2.2,106468,0.0,4,0.0,0.0
43,95,12,0,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-19146,301876,0,19146,43,Alex Moreno,2,2,40,2.2,106468,0.0,4,0.0,0.0
43,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12592,289507,0,12592,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
43,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12833,276371,0,12833,43,Alex Moreno,2,2,40,2.2,106468,0.0,3,0.0,0.0
44,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,29819,0,0,44,Bogarde,2,2,40,0.6,515597,6.8,3,,0.0
44,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,16,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,2.3,2.0,0.3,0,0,0,0,0,0.00,0.03,0.03,0.11,40,-1572,34439,1842,3414,44,Bogarde,2,2,40,0.6,515597,6.8,3,0.0,0.0
44,21,8,1,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.7,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.38,40,-1093,36989,2996,4089,44,Bogarde,2,2,40,0.6,515597,6.8,3,0.0,0.0
44,36,9,9,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,82,0,0,1,0,0,0,0,0,0,0,3,35,13.0,2.0,0.0,1.5,4,3,3,7,1,0.00,0.02,0.02,1.60,40,1288,40681,4917,3629,44,Bogarde,2,2,40,0.6,515597,6.8,3,1.0,0.3333333333333333
44,48,17,1,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,4.0,0.5,0,2,0,0,0,0.00,0.00,0.00,0.00,40,19522,63562,23078,3556,44,Bogarde,2,2,40,0.6,515597,6.8,3,9.0,2.5
44,51,10,2,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,81,0,0,0,1,0,0,0,0,0,0,0,2,3.2,12.8,0.0,1.6,0,2,1,1,1,0.00,0.02,0.02,0.80,40,13232,78701,19039,5807,44,Bogarde,2,2,40,0.6,515597,6.8,3,1.0,2.2
44,62,3,2,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,89,0,0,0,1,0,0,0,0,0,0,0,8,3.8,12.0,0.0,1.6,0,2,0,0,1,0.00,0.01,0.01,0.39,40,7306,86197,12122,4816,44,Bogarde,2,2,40,0.6,515597,6.8,3,2.0,2.6
44,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1913,88629,7710,5797,44,Bogarde,2,2,40,0.6,515597,6.8,3,2.0,3.0
44,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3787,85115,2016,5803,44,Bogarde,2,2,40,0.6,515597,6.8,4,0.0,2.8
44,95,12,0,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3833,81918,1702,5535,44,Bogarde,2,2,40,0.6,515597,6.8,4,0.0,1.0
44,101,4,1,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,9,0,0,0,0,0,0,0,0,0,0,0,5,10.4,0.3,0.0,1.1,1,1,2,3,0,0.00,0.01,0.01,0.09,40,-3338,79023,1265,4603,44,Bogarde,2,2,40,0.6,515597,6.8,3,0.0,0.8
44,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4172,75051,1013,5185,44,Bogarde,2,2,40,0.6,515597,6.8,3,1.0,0.6
